customer_id,crm_account_no,sap_customer_code,customer_name,outlet_type,channel,region,state,city,territory,route_code,sales_rep_id,assigned_sales_rep,distributor_id,phone,email,address,gps_lat,gps_lng,account_status,customer_grade,credit_limit,payment_terms,date_created,last_visit_date,last_order_date,cooler_asset_tag,tin_no
CUST00165,CRM-10165,BP500165,Royal Global Provision,Institution,Key Account,North Central Region,FCT,Kubwa,Kubwa Route 1,FCT-04-01,SR0031,Damilola Olumide,DIST047,,royal.global.provision@outlook.com,"122 Creek Road, Kubwa",11.188963,6.653842,Active,D,100000,7 Days,2025-08-30,2026-03-13,2026-05-20,,
CUST00166,CRM-10166,BP500166,Sunrise One Bar,Hotel,HORECA,Lagos Region,Lagos,Lekki,Lekki Route 1,LAG-04-01,SR0007,Blessing Ogunleye,DIST031,08166796524,sunrise.one.bar@gmail.com,"77 School Road, Lekki",6.418833,3.769091,Dormant,C,50000,Cash,2025-03-15,2026-03-19,2026-04-28,,
CUST00167,CRM-10167,BP500167,Quality One Enterprises,Provision Store,General Trade,Lagos Region,Lagos,Ajah,Ajah Route 1,LAG-03-01,SR0005,Grace Bello,DIST024,09039349112,quality.one.enterprises@gmail.com,"162 Hospital Road, Ajah",6.282039,3.653243,Active,C,0,7 Days,2024-10-31,2026-01-08,2026-04-25,,15987867-3472
CUST00168,CRM-10168,BP500168,Market Global Wholesale,Hypermarket,Modern Trade,South East Region,Anambra,Onitsha,Onitsha Route 2,ANA-01-02,SR0088,Musa Chukwu,DIST007,08064189829,market.global.wholesale@yahoo.com,"103 Trade Road, Onitsha",5.557807,8.399152,Dormant,A,100000,Cash,2025-08-05,2026-03-09,2026-05-23,,74946171-8724
CUST00169,CRM-10169,BP500169,Ace Prime Restaurant,Mini-Mart,General Trade,South South Region,Rivers,Trans-Amadi,Trans-Amadi Route 1,RIV-03-01,SR0017,Deborah Adeyemi,DIST018,07061170924,ace.prime.restaurant@yahoo.com,"83 Express Road, Trans-Amadi",6.073705,6.424013,Active,C,2000000,14 Days,2025-07-27,2026-01-03,2026-05-12,COOL-2561,
CUST00170,CRM-10170,BP500170,Fresh Plus Beverage,Mini-Mart,General Trade,Lagos Region,Lagos,Lekki,Lekki Route 1,LAG-04-01,SR0007,Blessing Ogunleye,DIST034,07069570263,,"44 Palm Road, Lekki",5.68568,4.628048,Active,C,100000,Cash,2023-09-28,2026-01-11,2026-05-28,,
CUST00171,CRM-10171,BP500171,Royal Prime Enterprises,Provision Store,General Trade,North Central Region,FCT,Gwarinpa,Gwarinpa Route 2,FCT-05-02,SR0034,Peter Afolabi,DIST007,08189286723,royal.prime.enterprises@yahoo.com,"49 Airport Road, Gwarinpa",7.278293,7.836932,Active,C,2000000,Cash,2025-10-03,2026-05-23,2026-05-24,,84495417-1322
CUST00172,CRM-10172,BP500172,Blessed Global Fast Food,Bar/Lounge,HORECA,South South Region,Rivers,Bonny,Bonny Route 2,RIV-05-02,SR0022,Chinedu Afolabi,DIST048,07039071924,blessed.global.fast.food@gmail.com,"152 Depot Road, Bonny",6.373954,3.738122,Dormant,A,1000000,30 Days,2023-02-23,2026-02-01,2026-05-09,,
CUST00173,CRM-10173,BP500173,Choice Express Mart,Supermarket,Modern Trade,North Central Region,FCT,Asokoro,Asokoro Route 1,FCT-06-01,SR0035,Mary Oyedepo,DIST071,07039377952,choice.express.mart@gmail.com,"155 Express Road, Asokoro",7.47201,8.362696,Active,B,50000,14 Days,2024-08-02,2026-01-15,2026-03-24,,23469128-7996
CUST00174,CRM-10174,BP500174,Corner One Restaurant,Bar/Lounge,HORECA,South West Region,Oyo,Mokola,Mokola Route 2,OYO-05-02,SR0046,Femi Akpan,DIST060,09068454786,,"174 School Road, Mokola",10.302814,6.42545,Active,D,500000,Cash,2023-07-10,2026-05-12,2026-05-18,,40839632-4559
CUST00175,CRM-10175,BP500175,Topline One Provision,Open Market Retailer,General Trade,North West Region,Kano,Sabon Gari,Sabon Gari Route 2,KAN-02-02,SR0066,Ebere Usman,DIST054,07067835707,,"181 Station Road, Sabon Gari",8.601126,11.785891,Active,C,50000,Cash,2024-01-09,2026-01-12,2026-05-30,,98209264-0306
CUST00176,CRM-10176,BP500176,Victory Plus Kitchen,Caterer,HORECA,South East Region,Abia,Ariaria,Ariaria Route 1,ABI-03-01,SR0059,Victoria Lawal,DIST019,08186968011,victory.plus.kitchen@gmail.com,"167 School Road, Ariaria",5.571577,11.070232,Active,C,2000000,Cash,2024-01-21,2026-02-23,2026-01-07,,
CUST00177,CRM-10177,BP500177,City Express Trading,Provision Store,General Trade,South East Region,Abia,Osisioma,Osisioma Route 1,ABI-04-01,SR0061,Chidi Mohammed,DIST075,09069485258,city.express.trading@gmail.com,"153 Palm Road, Osisioma",6.698053,6.770226,Active,C,2000000,Cash,2023-07-30,2026-04-17,2026-05-07,,
CUST00178,CRM-10178,BP500178,Corner One Stores,Provision Store,General Trade,North West Region,Kano,Kano,Kano Route 1,KAN-01-01,SR0063,Segun Afolabi,DIST025,07033084449,corner.one.stores@outlook.com,"121 Creek Road, Kano",9.234365,10.205742,Active,C,250000,7 Days,2025-06-12,2026-02-11,2026-02-21,,
CUST00179,CRM-10179,BP500179,Victory One Mini-Mart,Hotel,HORECA,South East Region,Anambra,Nnewi,Nnewi Route 2,ANA-03-02,SR0092,Damilola Etim,DIST078,07066349126,victory.one.mini-mart@gmail.com,"126 Depot Road, Nnewi",6.286965,13.384299,Active,C,100000,Cash,2023-09-22,2026-02-21,2026-05-27,,
CUST00180,CRM-10180,BP500180,Best Global Foods,Sub-Distributor,Distributor,South West Region,Oyo,Mokola,Mokola Route 2,OYO-05-02,SR0046,Femi Akpan,DIST020,09130046122,best.global.foods@outlook.com,"172 Depot Road, Mokola",10.602665,7.447834,Active,C,12000000,Cash,2023-04-06,2026-03-10,2026-03-22,,16798016-8912
CUST00181,CRM-10181,BP500181,Swift Global Provision,Caterer,HORECA,South East Region,Oyo State,Umuahia,Umuahia Route 1,ABI-02-01,SR0057,Joy Abdullahi,DIST048,07063812970,,"184 Express Road, Umuahia",5.421287,11.354465,Active,B,250000,14 Days,2025-10-31,2026-01-22,2026-02-13,,84448730-1089
CUST00182,CRM-10182,BP500182,Diamond One Foods,Open Market Retailer,General Trade,Lagos Region,Lagos,Yaba,Yaba Route 1,LAG-06-01,SR0011,Yakubu Akpan,DIST036,08033091599,diamond.one.foods@outlook.com,"136 Trade Road, Yaba",6.540901,6.361416,Active,C,0,Cash,2024-09-15,2026-03-30,2026-05-18,,
CUST00183,CRM-10183,BP500183,Market Global Mini-Mart,Kiosk,General Trade,South South Region,Edo,GRA Benin,GRA Benin Route 2,EDO-03-02,SR0084,Bamidele Balogun,DIST003,08160537855,market.global.mini-mart@yahoo.com,"8 Palm Road, GRA Benin",5.885007,4.158431,Active,C,100000,14 Days,2024-10-01,2026-03-29,2026-03-12,,03630612-7498
CUST00184,CRM-10184,BP500184,Best Plus Bar,Shopping Mall,Modern Trade,North West Region,Kaduna,Kawo,Kawo Route 1,KAD-03-01,SR0075,Sadiq Obi,DIST059,08133277675,best.plus.bar@yahoo.com,"26 Airport Road, Kawo",10.629366,12.547595,Active,A,500000,Cash,2025-11-23,2026-02-19,2026-05-18,,
CUST00185,CRM-10185,BP500185,Blessed Plus Bar,Open Market Retailer,General Trade,South East Region,Abia,Umuahia,Umuahia Route 2,ABI-02-02,SR0058,Daniel Hassan,DIST059,09038569697,,"34 Palm Road, Umuahia",6.426543,7.361825,Active,B,2000000,Cash,2023-10-23,2026-02-02,2026-05-10,,
CUST00186,CRM-10186,BP500186,Ace Shop,National Chain,Key Account,South East Region,Enugu,Enugu,Enugu Route 2,ENU-01-02,SR0048,Sarah Nnamdi,DIST040,08063251332,,"73 School Road, Enugu",5.066154,11.89952,Active,A,0,Cash,2023-10-19,2026-04-18,2026-05-16,COOL-1732,
CUST00187,CRM-10187,BP500187,Choice One Mini-Mart,Open Market Retailer,General Trade,North West Region,Kaduna,Barnawa,Barnawa Route 2,KAD-02-02,SR0074,Deborah Oyedepo,DIST044,07031167617,choice.one.mini-mart@gmail.com,"139 Market Road, Barnawa",11.886205,12.997315,Active,C,1000000,7 Days,2025-04-18,2026-03-01,2026-03-31,,
CUST00188,CRM-10188,BP500188,Unity Express Provision,Bar/Lounge,HORECA,North West Region,Kaduna,Barnawa,Barnawa Route 2,KAD-02-02,SR0074,Deborah Oyedepo,DIST027,09130957957,unity.express.provision@gmail.com,"63 Trade Road, Barnawa",9.26557,12.390523,Active,C,250000,Cash,2025-12-25,2026-01-05,2026-05-22,COOL-1381,10530952-1719
CUST00189,CRM-10189,BP500189,City Express Stores,Kiosk,General Trade,South East Region,Anambra,Onitsha,Onitsha Route 1,ANA-01-01,SR0087,Mary Musa,DIST015,08032018298,city.express.stores@gmail.com,"69 Market Road, Onitsha",5.336673,10.537784,Active,A,1000000,Cash,2024-04-29,2026-05-11,2026-05-25,,
CUST00190,CRM-10190,BP500190,Grace Express Bar,Provision Store,General Trade,Lagos Region,Lagos,Surulere,Surulere Route 1,LAG-02-01,SR0003,Aisha Balogun,DIST006,08103406293,grace.express.bar@yahoo.com,"1 Hospital Road, Surulere",6.622229,5.979504,Active,C,2000000,Cash,2026-01-05,2026-05-23,2026-05-11,COOL-8900,26982821-5006
CUST00191,CRM-10191,BP500191,Topline Plus Restaurant,Bar/Lounge,HORECA,South South Region,Rivers,Trans-Amadi,Trans-Amadi Route 2,LAG-00-00,SR0018,Joy Oyedepo,DIST077,09139363274,topline.plus.restaurant@yahoo.com,"85 Market Road, Trans-Amadi",6.528036,3.641884,Active,D,2000000,7 Days,2024-10-20,2026-02-23,2026-05-24,COOL-1156,
CUST00192,CRM-10192,BP500192,Green One Enterprises,Shopping Mall,Modern Trade,South East Region,Enugu,Independence Layout,Independence Layout Route 1,ENU-04-01,SR0053,Chioma Adeyemi,DIST002,09130865884,green.one.enterprises@gmail.com,"32 Hospital Road, Independence Layout",5.440961,7.908833,Active,A,100000,14 Days,2025-02-09,2026-04-10,2026-05-28,,
CUST00193,CRM-10193,BP500193,Quality Express Kitchen,Provision Store,General Trade,South East Region,Anambra,Nnewi,Nnewi Route 1,ANA-03-01,SR0091,Zainab Ojo,DIST022,08168299047,quality.express.kitchen@yahoo.com,"142 School Road, Nnewi",6.019677,10.629661,Active,C,2000000,7 Days,2025-03-22,2026-03-13,2026-05-04,COOL-3101,
CUST00194,CRM-10194,BP500194,Corner Global Lounge,Mini-Mart,General Trade,South South Region,Rivers,Trans-Amadi,Trans-Amadi Route 1,RIV-03-01,SR0017,Deborah Adeyemi,DIST036,07060966680,,"32 Palm Road, Trans-Amadi",5.633173,4.735065,Active,C,1000000,30 Days,2023-04-17,2026-04-21,2026-04-29,COOL-5553,
CUST00195,CRM-10195,BP500195,New Life Prime Restaurant,Provision Store,General Trade,North West Region,Kano,Fagge,Fagge Route 1,KAN-04-01,SR0069,Khalid Nwosu,DIST004,08068892699,new.life.prime.restaurant@yahoo.com,"123 Express Road, Fagge",11.121101,10.825475,Active,C,50000,Cash,2024-09-28,2026-06-10,2026-05-05,COOL-2766,
CUST00196,CRM-10196,BP500196,Corner Hotel,Sub-Distributor,Distributor,South West Region,Oyo,Dugbe,Dugbe Route 2,OYO-04-02,SR0044,Sarah Hassan,DIST010,07036765000,corner.hotel@outlook.com,"157 Express Road, Dugbe",7.33553,6.252309,Dormant,C,1000000,Cash,2023-05-14,2026-01-16,2026-05-24,,72560378-6397
CUST00197,CRM-10197,BP500197,Everyday Provision,Shopping Mall,Modern Trade,South East Region,Abia,Ariaria,Ariaria Route 1,ABI-03-01,SR0059,Victoria Lawal,DIST006,08035071562,,"16 Airport Road, Ariaria",5.323334,9.681691,Active,D,100000,14 Days,2025-06-29,2026-03-04,2026-05-30,,
CUST00198,CRM-10198,BP500198,Ace Prime Retail,Kiosk,General Trade,South South Region,Rivers,Eleme,Eleme Route 1,RIV-04-01,SR0019,Ebere Ojo,DIST009,08189561285,ace.prime.retail@gmail.com,"88 School Road, Eleme",6.03572,6.334952,Active,D,150000,7 Days,2024-02-05,2026-06-13,2026-05-22,,
CUST00199,CRM-10199,BP500199,Choice Foods,Caterer,HORECA,South West Region,Oyo,Dugbe,Dugbe Route 1,OYO-04-01,SR0043,Halima Ajayi,DIST024,09068949664,choice.foods@yahoo.com,"212 Market Road, Dugbe",8.850367,3.35391,Active,A,1000000,Cash,2024-11-09,2026-02-22,2026-05-17,,57001187-3510
CUST00200,CRM-10200,BP500200,Quality One Trading,Major Distributor,Distributor,North Central Region,FCT,Gwarinpa,Gwarinpa Route 2,FCT-05-02,SR0034,Peter Afolabi,DIST007,07067193286,,"137 Express Road, Gwarinpa",10.541205,8.821047,Active,C,2500000,7 Days,2023-05-14,2026-02-06,2026-03-27,,
CUST00201,CRM-10201,BP500201,Market Prime Trading,Kiosk,General Trade,North West Region,Kaduna,Kawo,Kawo Route 2,KAD-03-02,SR0076,Paul Nnamdi,DIST066,08130788982,market.prime.trading@gmail.com,"96 Hospital Road, Kawo",9.646351,7.806689,Active,C,1000000,Cash,2023-05-13,2026-05-11,2026-05-24,,
CUST00202,CRM-10202,BP500202,Value Express Fast Food,Open Market Retailer,General Trade,South East Region,Abia,Osisioma,Osisioma Route 1,ABI-04-01,SR0061,Chidi Mohammed,DIST018,08032842243,value.express.fast.food@yahoo.com,"193 Depot Road, Osisioma",5.290096,10.287391,Dormant,B,50000,Cash,2025-02-05,2026-05-21,2026-04-10,,44342042-0925
CUST00203,CRM-10203,BP500203,Grace Provision,Bar/Lounge,HORECA,North West Region,Kano,Fagge,Fagge Route 2,KAN-04-02,SR0070,Ebere Hassan,DIST039,08063536277,grace.provision@outlook.com,"73 Creek Road, Fagge",10.993954,9.447821,Active,C,0,7 Days,2023-10-10,2026-03-08,2026-04-15,,
CUST00204,CRM-10204,BP500204,Urban Global Mini-Mart,Institution,Key Account,North West Region,Kano,Sabon Gari,Sabon Gari Route 2,KAN-02-02,SR0066,Ebere Usman,DIST027,08137225548,urban.global.mini-mart@outlook.com,"113 Hospital Road, Sabon Gari",11.350015,6.71976,Active,B,1000000,30 Days,2024-10-03,2026-04-20,2026-02-18,,
CUST00205,CRM-10205,BP500205,Choice One Hotel,Sub-Distributor,Distributor,North West Region,Kano,Kano,Kano Route 2,KAN-01-02,SR0064,Bamidele Ajayi,DIST007,09036475307,choice.one.hotel@yahoo.com,"101 Depot Road, Kano",9.725902,7.874872,Active,B,8000000,7 Days,2024-11-07,2026-06-11,2026-05-20,,
CUST00206,CRM-10206,BP500206,Beta One Kitchen,Mini-Mart,General Trade,Lagos Region,Lagos,Yaba,Yaba Route 2,LAG-06-02,SR0012,Aisha Ajayi,DIST051,08031092260,beta.one.kitchen@gmail.com,"41 Depot Road, Yaba",4.958275,5.008383,Active,C,1000000,Cash,2023-01-23,2026-03-25,2026-03-28,,83861532-7429
CUST00207,CRM-10207,BP500207,Ace Plus Hotel,Open Market Retailer,General Trade,South East Region,Abia,Umuahia,Umuahia Route 2,ABI-02-02,SR0058,Daniel Hassan,DIST054,08189845728,,"64 Airport Road, Umuahia",6.499929,11.852681,Active,C,100000,30 Days,2024-09-01,2026-06-06,2026-05-24,COOL-2565,
CUST00208,CRM-10208,BP500208,Sunrise Prime Bar,Mini-Mart,General Trade,Lagos Region,Lagos,Ajah,Ajah Route 2,LAG-03-02,SR0006,Chinedu Nnamdi,DIST058,07069672495,sunrise.prime.bar@outlook.com,"43 Station Road, Ajah",5.114744,3.214249,Active,A,1000000,7 Days,2023-08-04,2026-03-25,2026-05-22,,
CUST00209,CRM-10209,BP500209,New Life Mart,Hotel,HORECA,South West Region,Oyo,Dugbe,Dugbe Route 2,LAG-00-00,SR0044,Sarah Hassan,DIST021,08161937405,new.life.mart@yahoo.com,"44 Market Road, Dugbe",10.095642,3.850736,Active,B,250000,14 Days,2025-06-15,2026-05-01,2026-05-15,COOL-1183,
CUST00210,CRM-10210,BP500210,Everyday Express Mart,Mini-Mart,General Trade,South South Region,Rivers,Eleme,Eleme Route 2,RIV-04-02,SR0020,Deborah Ogunleye,DIST007,09132688678,,"198 Express Road, Eleme",6.234228,7.458339,Active,C,0,Cash,2025-06-28,2026-06-03,2026-05-23,COOL-7908,08609086-7058
CUST00211,CRM-10211,BP500211,Ace Plus Restaurant,Supermarket,Modern Trade,South West Region,Oyo,Challenge,Challenge Route 2,OYO-03-02,SR0042,Uche Ojo,DIST080,09039123143,,"95 Market Road, Challenge",7.343389,4.049092,Active,B,250000,7 Days,2024-03-26,2026-06-18,2026-05-27,,59819596-6963
CUST00212,CRM-10212,BP500212,Urban Enterprises,Bar/Lounge,HORECA,South South Region,Edo,Ugbowo,Ugbowo Route 2,EDO-02-02,SR0082,Joy Musa,DIST032,08180945757,urban.enterprises@gmail.com,"159 Depot Road, Ugbowo",4.819846,4.797713,Active,B,1000000,Cash,2023-09-12,2026-03-02,2026-04-24,COOL-1621,79481370-7487
CUST00213,CRM-10213,BP500213,Choice Global Hotel,Sub-Distributor,Distributor,North Central Region,FCT,Maitama,Maitama Route 2,FCT-03-02,SR0030,Femi Akpan,DIST002,09130998628,choice.global.hotel@outlook.com,"163 Airport Road, Maitama",11.7852,7.416595,Active,B,2500000,Cash,2023-01-13,2026-05-06,2026-05-09,,54411463-5928
CUST00214,CRM-10214,BP500214,New Life Global Mini-Mart,Kiosk,General Trade,South East Region,Abia,Osisioma,Osisioma Rte 2,ABI-04-02,SR0062,Deborah Etim,DIST071,09064577870,,"187 Airport Road, Osisioma",5.214583,9.884654,Active,C,100000,Cash,2023-06-20,2026-06-02,2026-03-18,,14110574-9993
CUST00215,CRM-10215,BP500215,Topline Mart,Provision Store,General Trade,North West Region,Kano,Kano,Kano Route 1,KAN-01-01,SR0063,Segun Afolabi,DIST055,09039179773,,"189 School Road, Kano",8.236,6.751905,Active,D,1000000,7 Days,2025-01-24,2026-06-16,2026-03-03,,
CUST00216,CRM-10216,BP500216,Best Prime Trading,Open Market Retailer,General Trade,South South Region,Edo,GRA Benin,GRA Benin Route 1,EDO-03-01,SR0083,Tunde Etim,DIST022,08136980769,,"213 Express Road, GRA Benin",5.205742,4.450654,Active,D,1000000,7 Days,2023-06-14,2026-02-18,2026-05-19,,48706731-7933
CUST00217,CRM-10217,BP500217,Mega Express Supermarket,Major Distributor,Distributor,South South Region,Rivers,Bonny,Bonny Route 2,RIV-05-02,SR0022,Chinedu Afolabi,DIST007,09035671371,mega.express.supermarket@yahoo.com,"16 Airport Road, Bonny",6.318357,3.921047,Active,D,2500000,30 Days,2023-08-14,2026-05-26,2026-03-24,,
CUST00218,CRM-10218,BP500218,Prime Wholesale,Major Distributor,Distributor,South South Region,Rivers,Port Harcourt,Port Harcourt Route 2,RIV-01-02,SR0014,Uche Oyedepo,DIST017,09031002470,prime.wholesale@outlook.com,"203 Market Road, Port Harcourt",5.451332,5.496356,Active,D,2500000,Cash,2023-01-15,2026-01-11,2026-05-05,,
CUST00219,CRM-10219,BP500219,Best Prime Retail,Kiosk,General Trade,North West Region,Kaduna,Sabon Tasha,Sabon Tasha Route 2,KAD-04-02,SR0078,Esther Nwosu,DIST068,08139630331,,"72 School Road, Sabon Tasha",8.878992,11.013967,Active,C,50000,Cash,2025-04-02,2026-01-07,2026-03-07,,99803083-4646
CUST00220,CRM-10220,BP500220,Best Express Provision,Open Market Retailer,General Trade,Lagos Region,Lagos,Yaba,Yaba Route 1,LAG-06-01,SR0011,Yakubu Akpan,DIST022,09032115585,best.express.provision@yahoo.com,"115 Depot Road, Yaba",5.664337,5.595206,Active,B,2000000,Cash,2023-06-28,2026-05-21,2026-03-11,,
CUST00221,CRM-10221,BP500221,City One Retail,Provision Store,General Trade,South South Region,Rivers,Port Harcourt,Port Harcourt Route 2,RIV-01-02,SR0014,Uche Oyedepo,DIST044,08162248115,,"97 Express Road, Port Harcourt",6.007839,6.768393,Active,D,50000,Cash,2024-11-12,2026-05-28,2026-02-27,COOL-5244,00797138-9500
CUST00222,CRM-10222,BP500222,Topline Prime Retail,Open Market Retailer,General Trade,North West Region,Kano,Fagge,Fagge Route 1,RIV-99-99,SR0069,Khalid Nwosu,DIST019,07069165108,topline.prime.retail@outlook.com,"154 Station Road, Fagge",7.743941,11.35706,Active,D,2000000,14 Days,2024-08-30,2026-05-08,2026-02-26,,91974847-3938
CUST00223,CRM-10223,BP500223,Green Global Mart,Major Distributor,Distributor,North Central Region,FCT,Garki,Garki Route 1,FCT-02-01,SR0027,Khalid Suleiman,DIST024,09067289103,,"73 Station Road, Garki",10.551519,7.924173,Active,D,12000000,Cash,2024-12-14,2026-04-11,2026-05-27,COOL-1886,
CUST00224,CRM-10224,BP500224,Blessed One Trading,Mini-Mart,General Trade,South East Region,Anambra,Nnewi,Nnewi Rte 1,ANA-03-01,SR0091,Zainab Ojo,DIST008,09062127707,blessed.one.trading@gmail.com,"25 Creek Road, Nnewi",6.648318,7.81132,Active,A,100000,45 Days,2023-10-30,2026-04-20,2026-04-27,,
CUST00225,CRM-10225,BP500225,Grace Mart,Caterer,HORECA,South South Region,Rivers,Eleme,Eleme Route 2,RIV-04-02,SR0020,Deborah Ogunleye,DIST048,08133351779,grace.mart@gmail.com,"3 Depot Road, Eleme",4.933255,3.585848,Active,C,2000000,30 Days,2025-02-21,2026-06-11,2026-02-23,COOL-8856,77146450-0971
CUST00226,CRM-10226,BP500226,Prime Plus Plaza 70,Open Market Retailer,General Trade,South East Region,Anambra,Awka,Awka Route 2,ANA-02-02,SR0090,Damilola Onyeka,DIST021,07061798151,,"23 Palm Road, Awka",5.213521,11.997402,Active,A,150000,Cash,2023-09-09,2026-02-02,2026-05-22,,
CUST00227,CRM-10227,BP500227,Grace Wholesale,Provision Store,General Trade,South South Region,Rivers,Bonny,Bonny Route 2,RIV-05-02,SR0022,Chinedu Afolabi,DIST031,09139251439,grace.wholesale@outlook.com,"10 School Road, Bonny",4.983335,7.109209,Active,B,0,Cash,2025-11-11,2026-01-26,2026-05-22,,
CUST00228,CRM-10228,BP500228,Prime Prime Bar,Open Market Retailer,General Trade,North Central Region,FCT,Asokoro,Asokoro Route 2,FCT-06-02,SR0036,Ngozi Eze,DIST054,08163940246,prime.prime.bar@yahoo.com,"211 Airport Road, Asokoro",8.613438,12.250824,Active,C,100000,30 Days,2024-07-05,2026-04-06,2026-05-23,COOL-5425,15063328-2039
CUST00229,CRM-10229,BP500229,City Express Plaza,National Chain,Key Account,South East Region,Enugu,New Haven,New Haven Route 1,ENU-02-01,SR0049,Chinedu Onyeka,DIST045,08165803522,city.express.plaza@gmail.com,"207 Palm Road, New Haven",5.803343,12.938754,Dormant,C,100000,7 Days,2023-12-16,2026-04-10,2026-05-04,COOL-9414,
CUST00230,CRM-10230,BP500230,Blessed Lounge,Open Market Retailer,General Trade,South South Region,Edo,Ring Road,Ring Road Route 1,EDO-04-01,SR0085,Mercy Udo,DIST040,07069726719,,"163 Depot Road, Ring Road",6.594909,4.951271,Active,B,150000,Cash,2024-07-18,2026-05-14,2026-04-26,COOL-4932,
CUST00231,CRM-10231,BP500231,Swift Plus Wholesale,Supermarket,Modern Trade,South South Region,Rivers,Bonny,Bonny Route 2,RIV-05-02,SR0022,Chinedu Afolabi,DIST032,09068096914,swift.plus.wholesale@gmail.com,"190 Palm Road, Bonny",6.068156,3.203309,Active,C,500000,Cash,2024-01-25,2026-04-19,2026-04-21,,
CUST00232,CRM-10232,BP500232,Quality Plus Trading,Kiosk,General Trade,North Central Region,FCT,Maitama,Maitama Route 1,FCT-03-01,SR0029,Ade Adebayo,DIST001,08189433192,quality.plus.trading@gmail.com,"189 Trade Road, Maitama",9.00747,13.238311,Active,D,150000,30 Days,2025-09-16,2026-03-09,2026-05-11,,
CUST00233,CRM-10233,BP500233,Beta Beverage,Sub-Distributor,Distributor,South East Region,Abia,Ariaria,Ariaria Route 2,ABI-03-02,SR0060,Ebere Bello,DIST004,,,"125 Market Road, Ariaria",5.011261,11.293424,Active,B,8000000,Cash,2023-06-23,2026-05-12,2026-04-27,,
CUST00234,CRM-10234,BP500234,Mega Express Outlet,Hypermarket,Modern Trade,South South Region,Rivers,Oyigbo,Oyigbo Route 2,RIV-99-99,SR0024,Peter Eze,DIST026,09061343811,mega.express.outlet@gmail.com,"123 Station Road, Oyigbo",4.937585,5.347526,Active,C,100000,7 Days,2025-05-12,2026-01-09,2026-05-11,COOL-7551,
CUST00235,CRM-10235,BP500235,Market Global Stores,Provision Store,General Trade,South East Region,Enugu,New Haven,New Haven Route 2,ENU-02-02,SR0050,Musa Nwosu,DIST055,08103060845,market.global.stores@gmail.com,"64 Trade Road, New Haven",5.004991,10.232051,Active,B,50000,14 Days,2024-08-15,2026-05-05,2026-05-13,,
CUST00236,CRM-10236,BP500236,Everyday Express Enterprises,Caterer,HORECA,North Central Region,FCT,Kubwa,Kubwa Route 2,UNKNOWN,SR0032,Khalid Udo,DIST003,08067519562,everyday.express.enterpri@yahoo.com,"158 School Road, Kubwa",7.463771,6.871974,Active,C,1000000,Cash,2024-07-14,2026-02-07,2026-05-16,,34563223-4300
CUST00237,CRM-10237,BP500237,Everyday One Wholesale,Bar/Lounge,HORECA,Lagos Region,Lagos,Lekki,Lekki Route 1,LAG-04-01,SR0007,Blessing Ogunleye,DIST076,08169119330,everyday.one.wholesale@gmail.com,"136 Trade Road, Lekki",5.443185,6.121192,Active,B,500000,Cash,2023-09-24,2026-04-03,2026-05-14,,71596179-0537
CUST00238,CRM-10238,BP500238,Beta Global Trading,Supermarket,Modern Trade,North Central Region,FCT,Wuse,Wuse Route 2,FCT-01-02,SR0026,Chinedu Udo,DIST054,09035288998,,"135 Palm Road, Wuse",11.033514,7.718626,Active,B,2000000,30 Days,2023-08-29,2026-01-18,2026-05-28,,
CUST00239,CRM-10239,BP500239,Swift One Mini-Mart,Hotel,HORECA,Lagos Region,Lagos,Lekki,Lekki Route 2,LAG-04-02,SR0008,Chidi Umar,DIST076,07065504553,swift.one.mini-mart@outlook.com,"179 Market Road, Lekki",6.45831,6.795105,Active,C,150000,14 Days,2023-01-08,2026-05-27,2026-02-10,,27510201-8927
CUST00240,CRM-10240,BP500240,Unity Provision,Institution,Key Account,South South Region,ENUGU,GRA Benin,GRA Benin Route 1,EDO-03-01,SR0083,Tunde Etim,DIST046,,,"57 Station Road, GRA Benin",5.05347,7.663703,Dormant,C,0,45 Days,2024-08-26,2026-01-15,2026-03-25,,
CUST00241,CRM-10241,BP500241,Value Express Lounge,Caterer,HORECA,South South Region,Oyo State,Port Harcourt,Port Harcourt Route 2,RIV-01-02,SR0014,Uche Oyedepo,DIST062,07066243268,,"24 Hospital Road, Port Harcourt",5.063027,3.888135,Active,D,100000,Cash,2024-04-19,2026-04-05,2026-05-02,,
CUST00242,CRM-10242,BP500242,City One Foods,Kiosk,General Trade,South South Region,Edo,GRA Benin,GRA Benin Route 1,EDO-03-01,SR0083,Tunde Etim,DIST003,07066002991,city.one.foods@yahoo.com,"29 Market Road, GRA Benin",6.226892,6.093514,Active,A,1000000,Cash,2023-01-25,2026-04-07,2026-02-19,COOL-3336,
CUST00243,CRM-10243,BP500243,Market Plus Provision,Provision Store,General Trade,North West Region,Kaduna,Sabon Tasha,Sabon Tasha Route 1,KAD-04-01,SR0077,Mary Obi,DIST003,08188017883,,"212 Market Road, Sabon Tasha",7.524358,8.666191,Active,C,50000,30 Days,2023-04-25,2026-03-10,2026-05-29,COOL-4675,41628388-1111
CUST00244,CRM-10244,BP500244,Mega Beverage,Kiosk,General Trade,South West Region,Oyo,Ibadan,Ibadan Route 1,OYO-01-01,SR0037,Kingsley Onyeka,DIST064,08036155616,mega.beverage@outlook.com,"170 Creek Road, Ibadan",11.757697,6.891453,Active,C,250000,Cash,2024-08-10,2026-01-27,2026-05-27,COOL-3435,
